time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593930129030;38.475;70.3;260603904;77.8;10853933.01
1593930131300;33.225;71.5;261472256;77.8;4618706.49
1593930133563;36.975;68.9;262221824;77.8;9829929.01
1593930135701;38.675;73.2;251117568;77.7;13352509.24
1593930137807;34.275;70.8;252272640;77.7;4436159.16
1593930140124;34.625;70.7;252559360;77.7;5464503.08
1593930142184;34.1;67.8;252669952;77.7;6622487.45
1593930144307;30.7;69.5;252690432;77.6;1037767.75
1593930146392;35.15;68.7;252690432;77.7;20682522.16
1593930148701;31.75;66.1;252829696;77.6;8532296.49
1593930150974;34.6;70.7;254124032;77.7;23803162.72
1593930153195;33.8;68.5;255176704;77.7;744853.44
1593930155381;32.675;67.2;256020480;77.8;13793243.81
1593930157600;39.075;72.8;258318336;77.8;19682103.48
1593930159819;34.5;67.6;251789312;77.7;3126418.94
1593930162058;34.625;68.2;252211200;77.8;12176342.54
1593930164132;34.4;69.1;252411904;77.8;3699717.02
1593930166225;35.075;69.6;253616128;77.7;710704.47
1593930168251;34.675;69.6;253382656;77.8;31868618.88
1593930170437;31.075;65.6;253603840;77.8;5109562.19
1593930172464;37.5;70.2;253607936;77.7;586964.66
1593930174497;34.975;73.6;254132224;77.9;19028221.29
1593930176594;26.125;62.9;254816256;77.6;609990.53
1593930178755;37.6;71.5;247222272;77.7;9758518.69
1593930180922;37.15;72.7;247726080;77.7;1138425.37
1593930182932;33.9;67.5;247910400;77.7;4751586.4
1593930185196;33.8;68.3;249520128;77.8;17512577.5
1593930187466;31.55;67.3;249520128;77.7;286683.88
1593930189705;37.4;69.9;234205184;77.5;9641009.67
1593930191842;35.775;72.7;235335680;77.6;2489715.94
1593930193877;31.9;62.0;235560960;77.7;1337814.28
1593930196009;38.15;70.3;233828352;77.8;15754411.63
1593930198119;36.475;69.6;234668032;77.9;3961780.21
1593930200103;34.65;67.5;235876352;77.7;1390859.14
1593930202282;32.55;66.1;236675072;77.8;7674869.8
1593930204530;34.375;70.3;235646976;77.7;904469.74
1593930206679;30.625;67.6;234594304;77.7;560699.85
1593930208797;35.375;68.9;236789760;77.7;5573419.78
1593930211185;35.45;69.3;237858816;77.6;1141107.53
1593930213308;34.55;68.1;238055424;77.6;3110846.45
1593930215464;37.5;75.8;238055424;77.6;6147861.8
1593930217906;35.1;66.5;238276608;77.5;4765534.27
1593930220013;35.925;72.3;238657536;77.6;24461231.94
1593930222324;33.45;69.2;242548736;77.5;11077135.97
1593930224475;38.775;67.7;240230400;77.6;310675.48
1593930226645;36.875;70.7;240435200;77.6;614204.74
1593930229276;34.375;68.9;240611328;77.6;13858740.23
1593930231480;36.35;67.0;241131520;77.6;1420487.35
1593930233626;35.75;71.8;242466816;77.5;9728092.86
1593930235740;35.85;68.7;242704384;77.6;1060988.88
1593930237754;38.0;69.5;239276032;77.7;675789.47
1593930240284;31.2;66.5;240971776;77.7;705662.31
1593930242516;38.3;68.5;239022080;77.8;20866865.42
1593930244670;37.325;66.8;240201728;77.7;376575.78
1593930246804;36.3;70.4;240214016;77.7;12932940.8
1593930248999;32.85;66.6;240799744;77.7;6215934.47
1593930251400;32.625;70.1;240988160;77.6;180053.8
1593930253620;35.55;71.7;241987584;77.7;6901054.95
1593930255856;36.55;73.3;242012160;77.7;23067329.42
1593930258014;32.975;69.3;244256768;77.6;868183.54
1593930260193;37.5;68.9;245411840;77.7;18909975.92
1593930262350;38.05;70.9;249790464;77.8;11571301.41
1593930264682;29.525;72.4;255291392;78.1;14930010.99
1593930267026;36.675;73.9;260653056;78.4;3738854.56
1593930269391;33.775;72.9;266420224;77.8;265836.88
1593930271493;34.8;69.6;271740928;78.1;18244704.49
1593930273707;35.75;73.4;277184512;78.1;886769.72
1593930276285;33.475;65.2;282550272;78.2;16402009.86
1593930278558;34.825;72.2;288210944;78.3;23427319.42
1593930280599;31.1;68.2;292999168;78.3;8361067.94
1593930282847;33.4;69.0;298569728;78.3;1082001.85
1593930284919;37.225;69.4;303722496;78.4;2974596.32
1593930287527;34.725;66.6;257785856;77.6;9254472.84
1593930289740;32.225;70.1;259592192;77.7;16554844.36
1593930291934;33.05;66.7;259665920;77.6;5290836.63
1593930294197;33.45;70.4;259743744;77.6;9015127.96
1593930296307;32.6;70.5;260202496;77.7;842856.01
1593930298435;32.35;66.6;258867200;77.7;1371613.66
1593930300522;33.4;69.9;260739072;77.7;18113079.6
1593930302618;35.25;71.2;260964352;77.7;833003.54
1593930304698;31.575;63.9;261869568;77.7;315159.38
1593930306893;36.425;67.1;263036928;77.9;20258510.5
1593930309084;32.45;67.9;263360512;77.8;950638.73
1593930311271;41.95;72.0;249454592;77.7;964143.59
1593930313549;37.6;72.7;249565184;77.9;1817610.14
1593930316529;27.225;62.8;249950208;77.8;535496.53
1593930318588;38.825;75.3;249970688;77.8;5730999.93
1593930321249;32.65;68.0;250859520;77.8;784324.08
1593930323467;36.1;72.7;250900480;77.7;19738134.76
1593930325631;39.925;73.9;235331584;77.6;4766981.71
1593930327796;33.7;67.1;233652224;77.6;319295.21
1593930330031;36.35;69.3;235495424;77.7;1383883.85
1593930332196;30.4;65.2;234061824;77.6;861336.82
1593930334466;36.9;70.9;235352064;77.6;30991792.54
1593930336690;30.275;66.7;235536384;77.6;826190.77
1593930339089;42.375;72.0;233705472;77.6;15798964.22
1593930341285;36.175;70.5;234438656;77.6;290535.49
1593930343706;28.725;63.2;234606592;77.7;1010251.27
1593930345959;39.15;70.6;232869888;77.7;19120465.02
1593930348205;34.25;69.2;235450368;77.7;807544.92
1593930350218;35.675;71.3;235483136;77.7;7846009.31
1593930352327;32.775;68.5;235483136;77.7;331558.4
1593930354445;36.225;66.1;233619456;77.7;704561.53
1593930356608;35.325;65.7;233844736;77.8;9331152.13
1593930358689;29.9;64.4;233988096;77.7;576704.97
1593930360687;37.3;72.8;234110976;77.8;307018.15
1593930362859;35.8;69.4;234110976;77.9;3040641.59
1593930365362;33.275;66.4;234766336;77.8;674515.91
1593930367508;36.95;68.8;234012672;77.8;6921423.96
1593930369703;36.25;70.7;241004544;77.8;677672.16
1593930371776;37.025;70.5;236621824;77.8;11504890.74
1593930373873;36.375;69.4;236883968;77.9;11202724.36
1593930376030;32.975;67.3;238538752;77.7;2302661.59
1593930378328;36.9;72.7;238649344;77.8;204645.15
1593930380443;37.5;70.5;239267840;77.9;4244278.67
1593930382338;31.625;64.2;239267840;77.7;565180.23
1593930384513;34.35;66.6;239804416;77.8;29570911.88
1593930386673;30.45;69.4;241000448;77.7;559023.67
1593930388888;36.8;72.9;242413568;77.7;9757081.76
1593930391054;34.175;68.8;246489088;77.8;12279636.83
1593930393468;35.075;71.0;241774592;77.1;9075121.35
1593930395678;35.725;71.4;241917952;77.3;20168626.83
1593930397874;31.425;66.2;242143232;77.2;871728.16
1593930400010;35.775;70.1;243081216;77.2;400804.58
1593930402285;34.825;70.7;243470336;77.4;1529945.57
1593930404620;32.825;64.0;243281920;77.4;548736.97
1593930406565;35.9;68.1;243691520;77.4;17647780.52
1593930408734;35.8;77.8;239378432;76.3;10829024.76
1593930410871;34.475;74.4;238555136;73.9;2828881.02
1593930413038;37.975;71.9;240111616;73.9;1774292.37
1593930415388;34.825;67.5;241307648;74.0;871823.93
1593930417571;33.925;65.5;241340416;74.2;14515488.7
1593930419832;34.325;70.5;241344512;74.2;660542.69
1593930422095;31.775;68.7;241344512;74.2;413712.74
1593930424320;34.425;69.4;242216960;74.4;24264629.4
1593930426450;33.275;68.7;243265536;74.4;5405731.52
1593930428702;36.8;70.4;239149056;74.4;462849.62
1593930430933;38.125;69.7;239833088;74.6;3275721.64
1593930433117;34.45;66.2;240254976;74.6;568849.1
1593930435189;37.125;67.4;240607232;74.7;25457233.36
1593930437381;31.2;68.7;240979968;74.8;7238929.52
1593930439603;34.675;71.7;241397760;74.8;322572.58
1593930441790;37.15;71.0;243212288;75.0;2197995.29
1593930444248;36.45;70.8;244277248;74.9;4984282.92
1593930446454;34.05;67.9;246513664;75.1;16403600.79
1593930448727;33.05;68.7;252080128;75.3;11985834.2
1593930450907;33.625;67.3;258187264;75.5;5908749.77
1593930453103;37.05;69.7;263700480;75.7;469654.84
1593930455329;34.15;71.0;268451840;75.8;682124.31
1593930457422;37.15;71.0;247504896;75.7;14540786.77
1593930459593;35.975;70.5;249454592;75.9;544665.62
1593930461899;35.8;70.6;247693312;75.9;11004627.65
1593930463954;36.65;66.5;249221120;76.2;9456787.11
1593930466139;34.65;69.1;250458112;76.2;4580549.04
1593930468248;35.925;70.2;250490880;76.3;659624.4
1593930470374;35.65;69.3;250540032;76.4;743684.83
1593930472465;32.65;67.3;251277312;76.5;335490.88
1593930474705;34.425;71.1;252592128;76.6;25985446.18
1593930477036;32.675;64.9;253943808;76.4;5210507.56
1593930479261;35.375;70.2;255004672;76.4;764531.35
1593930481432;32.725;68.3;260292608;76.5;1481371.4
1593930483520;32.825;67.4;264724480;76.5;740663.26
1593930485617;32.65;63.5;269754368;76.6;20176131.68
1593930487712;34.35;68.7;274358272;76.5;795135.28
1593930489963;33.85;70.6;279822336;76.7;8222675.61
1593930492250;33.9;69.9;284766208;76.6;948560.36
1593930494559;33.625;71.5;289595392;76.8;5320095.76
1593930496787;35.85;72.1;294801408;76.8;26064809.21
1593930498991;29.775;67.4;299786240;76.7;717993.66
1593930501166;33.825;69.7;305086464;76.9;4544910.8
1593930503444;34.75;68.6;310218752;76.8;577510.68
1593930505489;33.4;67.2;314826752;76.9;11420495.54
1593930507616;35.65;66.3;320638976;77.0;7126711.63
1593930509672;33.025;68.3;325885952;77.1;1142741.08
1593930511919;36.625;70.1;330502144;77.1;909390.21
1593930514123;31.55;65.5;335790080;77.1;30077569.38
1593930516450;31.05;64.2;340717568;77.1;9467417.76
1593930518660;34.175;69.0;346009600;77.2;348215.61
1593930520916;35.6;69.3;351375360;77.4;5209677.4
1593930523090;31.475;66.0;356147200;77.3;561133.88
1593930525226;37.025;71.0;323203072;76.9;29652348.51
1593930527387;35.325;67.5;277422080;76.4;9528644.01
1593930529631;36.8;68.0;277659648;76.5;531933.97
1593930531804;35.425;69.9;279605248;76.6;753160.81
1593930533892;35.15;67.3;279965696;76.6;274174.63
1593930536066;38.3;70.2;280141824;76.7;7994549.37
1593930538184;34.0;70.2;280858624;76.7;4583880.48
1593930540573;32.675;69.3;281563136;76.7;290894.22
1593930542683;35.0;67.1;282779648;76.9;16584612.72
1593930544868;37.5;68.7;243245056;76.4;4982257.61
1593930547074;34.05;67.2;241545216;76.4;5568764.48
1593930549209;34.125;65.4;243277824;76.6;4570193.07
1593930551289;32.325;64.8;243347456;76.5;4869662.99
1593930553428;38.325;67.5;244232192;76.7;20876321.1
1593930555733;35.7;68.8;245043200;76.7;4036741.35
1593930557908;35.975;66.8;245256192;76.8;736212.71
1593930560074;36.7;69.6;246145024;76.9;588806.65
1593930562323;32.8;69.2;247238656;76.9;450561.62
1593930564534;39.55;70.7;242614272;76.8;20543396.9
1593930566647;34.925;69.5;243728384;76.8;344937.19
1593930568821;37.225;73.9;243982336;76.9;11244815.36
1593930571007;35.375;70.2;244068352;76.8;2112924.69
1593930573465;30.25;69.4;244080640;76.9;519719.42
1593930575597;32.9;66.1;243224576;77.0;9763465.08
1593930577848;34.475;70.9;244154368;76.9;2538668.58
1593930579807;32.2;66.2;245096448;77.0;926734.34
1593930582031;36.075;69.4;246157312;77.1;18095127.52
1593930584153;34.55;70.6;251252736;77.1;7056394.93
1593930586274;33.45;69.4;256704512;77.2;6615171.54
1593930588493;35.2;69.9;262434816;77.2;1756150.77
1593930590858;35.1;67.2;248115200;77.1;290595.73
1593930593177;33.9;69.3;248848384;77.2;542692.21
1593930595613;34.3;68.5;248991744;77.2;10825330.98
1593930597785;38.95;73.1;250413056;77.3;21607554.8
1593930599946;32.375;65.8;250544128;77.2;10667026.08
1593930602001;29.95;66.1;250589184;77.2;15685012.85
1593930604237;34.275;69.9;251387904;77.2;4214401.11
1593930606341;37.6;69.8;252481536;77.4;16275174.15
1593930608520;33.2;67.4;253579264;77.3;2056293.75
1593930610778;35.075;70.1;255131648;77.4;2637136.23
1593930613179;36.525;72.0;257802240;77.4;15766629.15
1593930615498;32.1;69.7;263327744;77.4;274281.75
1593930617664;37.25;70.1;270376960;77.4;4732354.63
1593930619932;35.85;69.4;251379712;77.4;22837969.13
1593930622223;35.025;68.0;251617280;77.3;266102.98
1593930624564;36.4;68.2;251654144;77.4;17132355.98
1593930626831;30.675;64.4;251539456;77.4;943956.1
1593930629044;35.575;73.5;251691008;77.4;10487332.97
1593930631059;37.6;69.9;251428864;77.4;20482927.01
1593930633315;32.975;65.4;252182528;77.4;548598.97
1593930635493;32.85;69.1;252846080;77.4;9943945.01
1593930637753;36.45;69.7;254746624;77.5;1761979.94
1593930640056;33.275;70.0;255471616;77.4;285749.4
1593930642246;35.175;69.5;256446464;77.5;19273532.26
1593930644381;30.675;66.8;259469312;77.5;328742.36
1593930646488;34.075;69.2;263872512;77.6;12083346.45
1593930648584;37.325;67.9;269066240;77.7;2569029.21
1593930650720;31.975;66.3;273866752;77.7;2371954.18
1593930652866;34.4;69.3;279048192;77.9;8453464.92
1593930655134;33.45;70.3;284282880;77.8;532242.57
1593930657119;31.875;67.0;288186368;77.9;1126999.35
1593930659270;34.775;71.0;293388288;77.9;20269649.4
1593930661542;31.55;69.8;299024384;77.9;9288933.32
1593930663845;31.3;68.4;303681536;78.0;1007363.67
1593930666035;34.05;68.8;308617216;78.1;2093715.62
1593930668547;31.875;66.5;314011648;78.1;290988.15
1593930670767;36.075;65.7;268001280;77.6;10782358.73
1593930672892;33.45;68.9;266895360;77.5;261792.8
1593930675066;35.075;69.8;266956800;77.7;547951.89
1593930677465;33.925;68.4;267431936;77.7;7456180.75
1593930679922;32.8;66.6;268312576;77.7;261964.69
1593930681918;34.375;64.9;268312576;77.8;21751370.85
1593930684070;34.05;69.0;268644352;77.7;9405787.57
1593930686323;32.975;64.1;269406208;77.7;572922.08
1593930688553;37.775;68.5;270340096;77.9;3324279.22
1593930691044;30.025;62.4;271626240;77.8;6995545.32
1593930693145;34.425;67.4;272789504;77.7;15968240.76
1593930695378;34.15;69.4;273936384;77.8;9915906.71
1593930697647;30.3;65.9;274935808;77.8;11397957.81
1593930699843;33.75;69.1;275779584;77.9;7240815.66
1593930702200;30.625;64.1;276713472;77.8;4159702.28
1593930704535;32.05;71.0;279064576;77.8;19278061.41
1593930706729;31.925;67.2;284094464;77.9;294817.22
1593930708941;40.5;72.8;268066816;77.7;8399557.02
1593930711113;35.25;71.1;268910592;77.7;598047.22
1593930713251;34.0;66.5;269680640;77.8;10417635.16
1593930715507;37.95;68.0;269721600;77.8;18759401.53
1593930717650;30.275;70.4;269746176;77.8;6395446.62
1593930719961;37.675;69.0;269766656;77.8;7107694.47
1593930722192;36.35;73.0;270495744;77.8;942819.17
1593930724707;34.325;65.8;269860864;77.8;274450.2
1593930726861;35.575;70.2;270958592;77.8;19334657.93
1593930729167;29.575;61.0;272330752;77.7;5260779.21
1593930731313;34.3;70.6;273682432;77.7;556856.42
1593930733576;36.375;69.5;274923520;77.8;4933610.3
1593930736012;33.975;66.8;276135936;77.8;1193782.09
1593930738195;36.075;72.7;278302720;77.9;15621263.07
1593930740394;35.175;70.3;279298048;77.8;7311097.92
1593930742766;37.675;74.5;280821760;77.8;10879416.44
1593930744921;35.7;71.5;282927104;77.9;3200395.25
1593930747059;33.2;66.4;287707136;78.0;7313049.92
1593930749371;34.275;67.3;293191680;78.0;17907665.72
1593930751552;36.975;69.3;265543680;77.7;17346072.91
1593930753586;33.275;65.6;265580544;77.8;7211638.24
1593930755833;36.625;69.5;266678272;77.9;509984.31
1593930757932;38.8;70.7;267681792;78.0;11081017.82
1593930760137;36.35;73.0;267751424;77.9;10756373.49
1593930762269;32.85;67.3;268566528;78.0;699065.75
1593930764463;36.25;73.1;269373440;78.0;1833215.13
1593930766570;35.35;70.4;270499840;78.2;21174705.39
1593930768713;32.125;67.2;272592896;78.1;12063567.2
1593930770891;34.9;69.3;273371136;78.1;503763.52
1593930773196;37.15;71.3;274391040;78.2;863661.54
1593930775520;34.725;68.2;275689472;78.2;1048757.64
1593930777660;36.5;70.6;276762624;78.2;16258865.74
1593930779948;30.65;67.3;277446656;78.2;840516.1
1593930782152;34.925;69.0;278867968;78.3;7446751.21
1593930784403;35.075;71.2;283246592;78.3;4161155.07
1593930786510;28.9;63.8;287924224;78.3;1079660.6
1593930788828;34.275;73.9;291942400;78.4;17011214.07
1593930791048;31.175;69.2;296468480;78.2;503919.01
1593930793369;37.4;69.7;302141440;78.4;14508335.82
1593930795636;34.825;70.9;305864704;78.4;298323.53
1593930797616;34.625;67.1;310759424;78.4;558225.3
1593930799806;33.575;69.1;315981824;78.4;20551429.81
1593930802263;32.175;66.0;321298432;78.4;857718.73
1593930804527;34.475;68.8;325685248;78.5;909694.73
1593930806815;37.85;73.7;331300864;78.6;948063.3
1593930809001;36.95;69.1;335798272;78.6;587923.07
1593930811296;34.875;70.1;341303296;78.6;24006453.6
1593930813568;32.7;67.8;346480640;78.6;5389059.41
1593930815723;34.6;66.1;351674368;78.6;5653837.58
1593930817937;32.975;70.1;357044224;78.7;2258753.53
1593930820054;33.275;67.6;284020736;77.8;556934.81
1593930822242;35.35;69.7;284205056;77.8;23726281.96
1593930824484;32.35;66.5;284803072;77.8;8017540.45
1593930826727;30.9;66.7;285069312;77.8;282668.01
1593930828978;36.275;70.3;286285824;78.0;443484.64
1593930831053;37.225;74.0;286597120;77.9;9326063.21
1593930833318;35.0;73.3;286937088;77.9;25423874.57
1593930835571;32.475;69.9;288251904;77.8;4412332.03
1593930837748;31.825;64.8;289685504;78.0;278293.54
1593930839802;35.425;71.2;291471360;78.1;2948880.78
1593930842228;33.075;67.7;292696064;78.1;2921937.92
1593930844445;36.625;69.8;293519360;78.1;9489828.78
1593930846625;32.9;66.6;258846720;77.7;10165362.55
1593930848793;33.65;66.1;259973120;77.7;6091708.63
1593930850999;37.4;72.1;260976640;77.8;8452479.05
1593930853052;33.15;70.4;261062656;77.8;620125.6
1593930855319;35.85;70.8;261140480;77.8;9093965.91
1593930857431;33.35;68.5;261959680;77.9;5046114.05
1593930859486;35.5;67.0;232493056;77.4;544811.97
1593930861696;36.8;69.2;232603648;77.6;22136880.3
1593930863845;33.05;65.1;233521152;77.4;5014088.74
1593930866186;34.175;70.8;234700800;77.5;4986243.64
1593930868403;34.675;72.8;234848256;77.6;4001352.12
1593930870920;30.45;65.1;234860544;77.6;991232.45
1593930873059;37.4;72.5;233263104;77.7;9928283.62
1593930875484;33.55;72.5;233955328;77.6;6740914.13
1593930877636;35.5;66.6;235655168;77.7;12283106.21
1593930879883;36.1;71.6;236044288;77.7;596693.12
1593930882338;31.375;64.9;236470272;77.8;4300405.59
1593930884735;36.425;70.5;236503040;77.7;9853004.69
1593930886832;31.475;67.3;236564480;77.6;1838267.04
1593930889058;36.075;70.5;238051328;77.6;856735.97
1593930891142;40.05;72.3;236523520;77.8;5086050.52
1593930893614;34.575;67.4;236613632;77.7;278369.97
1593930895789;38.5;68.9;235171840;77.7;2309703.02
1593930898093;31.3;64.9;236072960;77.7;10762623.07
1593930900306;36.8;69.8;237240320;77.8;3427318.14
1593930902650;34.825;70.1;237481984;77.7;6633141.94
1593930905089;36.375;74.3;237244416;77.7;6558558.17
1593930907387;35.7;67.1;235126784;77.7;7113594.61
1593930909796;33.45;64.7;237486080;77.7;540421.41
1593930912109;38.5;69.4;237600768;77.7;5166595.06
1593930914384;34.6;66.5;237629440;77.7;845050.0
1593930916976;31.325;69.1;238440448;77.7;11114077.86
1593930919199;28.525;64.3;238473216;77.7;4852462.52
1593930921326;35.475;68.2;238723072;77.7;10036617.89
1593930923534;39.0;70.1;236511232;77.7;18810625.0
1593930925706;28.05;61.1;236519424;77.6;6235009.85
1593930928098;13.475;54.7;236523520;77.7;2558.76
