time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593954151422;37.625;63.6;188428288;76.0;46493347.17
1593954153095;30.375;53.8;189943808;76.0;18306055.52
1593954154767;34.1;62.2;190742528;76.0;21342378.16
1593954156456;38.2;67.3;191070208;76.0;13263755.24
1593954158112;38.2;63.3;192040960;75.9;25817626.47
1593954159779;37.175;64.0;187629568;75.8;1747391.87
1593954161540;33.175;67.4;187752448;75.9;40593696.77
1593954163194;29.725;54.0;187920384;75.9;7603878.78
1593954164848;36.175;65.0;187965440;75.8;1089137.38
1593954166652;31.9;56.1;189038592;75.9;8749872.55
1593954168433;33.75;56.9;187019264;75.8;1658430.98
1593954170202;35.625;61.2;187998208;75.8;11234063.14
1593954171858;34.175;60.3;188157952;75.8;29029362.4
1593954173500;33.35;62.1;188219392;75.8;17464763.22
1593954175171;38.775;61.1;188489728;75.8;17198827.64
1593954176817;38.325;63.5;188768256;75.8;2303793.35
1593954178477;39.475;62.6;187535360;75.8;17752273.72
1593954180134;38.225;64.3;186601472;75.9;14403820.0
1593954181782;38.35;63.7;187760640;76.0;20066443.95
1593954183365;31.125;56.5;187875328;75.7;2245736.37
1593954185026;37.75;62.6;188882944;75.8;38136793.82
1593954186681;30.4;60.7;189984768;75.9;26072006.54
1593954188319;38.575;69.5;189440000;75.8;1137587.95
1593954189978;35.125;59.0;189730816;75.8;2896313.48
1593954191612;39.9;64.3;189501440;75.8;26516413.56
1593954193279;38.1;65.5;190177280;75.8;9012865.85
1593954195168;35.725;61.9;190312448;75.8;2794158.8
1593954196840;40.175;68.4;185143296;75.8;1918361.56
1593954198560;35.225;62.7;185479168;75.8;2991422.42
1593954200478;31.9;61.4;184127488;75.8;31133610.76
1593954202145;34.375;60.6;184729600;75.8;1645945.09
1593954203836;38.425;67.6;185884672;75.8;23104582.76
1593954205543;33.95;63.0;183422976;75.7;1608673.92
1593954207195;39.4;63.5;184123392;75.9;6913169.34
1593954208873;35.975;60.8;183738368;75.9;15730445.23
1593954210453;30.95;58.5;184967168;75.9;19497008.01
1593954212112;32.3;57.9;185729024;75.8;11266260.63
1593954213835;38.525;65.6;186679296;75.8;24782065.96
1593954215518;36.925;59.1;186109952;75.7;1155382.45
1593954217249;36.275;63.3;185360384;75.8;2192484.96
1593954218913;32.7;61.2;186212352;75.8;35222190.21
1593954220579;36.325;65.0;188436480;75.8;37366834.08
1593954222225;32.775;59.7;188493824;75.8;3570074.92
1593954223887;37.025;63.1;191459328;76.0;33633496.03
1593954225569;33.1;64.6;187453440;75.9;1986905.92
1593954227242;39.025;68.2;188174336;76.0;8906718.5
1593954229051;31.525;57.7;191700992;75.9;1489975.83
1593954230728;36.8;65.5;191959040;75.9;35689776.56
1593954232372;31.45;61.2;192032768;75.7;10283336.74
1593954234069;35.775;62.5;193372160;75.7;21789955.75
1593954235820;38.85;65.3;197533696;75.7;1683527.29
1593954237470;37.85;61.8;203968512;75.9;36458860.89
1593954239143;34.575;60.0;196546560;75.7;1669910.21
1593954240789;39.875;67.5;197087232;75.8;14289138.3
1593954242440;37.125;61.6;195678208;75.8;31665612.89
1593954244257;29.275;55.6;195985408;75.7;1081405.64
1593954245898;30.975;62.5;196468736;75.9;7146383.01
1593954247540;33.1;59.9;197857280;75.9;36774242.98
1593954249197;27.125;54.4;199106560;75.9;3775577.1
1593954250895;32.35;61.1;206819328;76.0;14989823.54
1593954252618;37.5;62.3;196096000;75.9;1710385.04
1593954254271;34.45;60.1;196333568;75.9;43435877.79
1593954255910;29.075;54.9;195698688;75.8;1675916.97
1593954257578;37.375;60.9;196653056;75.9;24770709.49
1593954259261;35.4;61.5;196980736;76.0;22856046.48
1593954260921;37.75;60.9;198221824;75.9;18106478.65
1593954262596;34.35;67.6;199684096;75.9;1770324.43
1593954264255;36.8;61.8;204275712;76.1;14740135.06
1593954265952;36.25;62.1;196624384;75.9;1068396.37
1593954267573;38.7;63.8;196804608;75.9;3218142.36
1593954269247;34.35;60.8;197988352;75.9;14672654.73
1593954270900;37.5;65.7;198131712;75.8;45608954.9
1593954272607;32.55;59.3;198696960;75.7;1848493.36
1593954274268;40.325;65.2;199766016;75.8;32071090.41
1593954275935;32.7;59.3;200527872;75.7;13886054.59
1593954277705;31.65;61.5;202760192;75.8;1837209.87
1593954279378;46.725;75.1;198516736;75.8;25270049.65
1593954281142;32.95;58.6;198586368;75.7;7176573.0
1593954282789;36.325;65.5;198701056;75.7;3714949.33
1593954284385;37.0;64.3;199204864;75.7;3127779.15
1593954286025;35.25;60.5;199258112;75.9;1819040.62
1593954287672;40.7;65.9;185638912;75.7;28439363.39
1593954289319;31.6;54.3;187174912;75.6;1239716.26
1593954290992;38.325;64.3;187535360;75.7;6287774.09
1593954292662;36.45;62.1;187711488;75.6;17294982.35
1593954294395;33.175;60.4;187711488;75.7;6265700.1
1593954296061;35.75;61.8;187949056;75.7;1036150.3
1593954297740;38.675;65.8;186834944;75.7;24650886.34
1593954299379;37.25;61.8;185667584;75.6;8020773.05
1593954301009;33.575;58.1;187232256;75.7;1751597.88
1593954302671;37.75;66.9;188219392;75.7;1060231.04
1593954304351;35.4;62.9;188276736;75.9;16208172.4
1593954305890;31.375;61.2;188510208;75.7;8537506.25
1593954307602;37.5;60.7;182472704;75.7;7804342.96
1593954309427;30.55;53.4;183664640;75.7;25416104.21
1593954311095;29.025;55.5;183717888;75.6;1044104.85
1593954312749;36.1;64.4;182857728;75.7;21365099.52
1593954314411;28.025;53.0;184623104;75.6;9160992.09
1593954316085;37.85;63.4;184115200;75.5;4674330.51
1593954317736;36.175;66.1;185384960;75.4;26531165.08
1593954319392;33.725;55.1;186068992;75.4;1652708.23
1593954321057;36.2;64.7;186195968;75.5;4522142.82
1593954322635;31.675;58.6;186212352;75.5;1574174.11
1593954324323;41.9;69.5;183066624;75.6;1721778.23
1593954325980;34.425;60.8;182300672;75.7;30878155.91
1593954327594;27.675;54.1;182435840;75.6;7927406.54
1593954329311;35.225;62.3;183451648;75.6;2820295.18
1593954330965;32.8;60.0;184848384;75.7;48328126.84
1593954332609;31.175;54.5;187654144;75.6;1575819.58
1593954334297;36.35;61.7;185905152;75.7;21168236.72
1593954335967;34.575;59.3;186208256;75.6;1613599.26
1593954337700;37.625;61.8;186499072;75.6;35676669.63
1593954339352;32.05;63.3;187088896;75.5;1558063.07
1593954341024;36.225;60.8;187396096;75.7;1023520.38
1593954342686;38.425;63.1;184451072;75.6;19373846.31
1593954344365;33.575;58.4;186015744;75.6;8274407.33
1593954346015;37.85;63.9;186462208;75.6;2593565.21
1593954347834;30.125;56.5;186601472;75.7;33449749.6
1593954349467;34.125;58.4;186998784;75.7;1686548.34
1593954351126;36.55;64.0;189923328;75.7;1751855.35
1593954352814;39.575;62.4;196276224;75.9;1871928.91
1593954354467;36.1;62.9;203218944;76.0;45585478.05
1593954356128;29.725;53.4;208138240;75.9;8191524.31
1593954357784;34.675;58.5;214810624;75.9;6723217.91
1593954359454;35.5;62.0;220545024;76.0;39744140.03
1593954361139;30.775;58.7;225501184;75.9;2501657.77
1593954362809;38.55;66.3;200450048;75.7;8175249.75
1593954364445;36.925;60.4;200589312;75.7;1644470.64
1593954366110;38.425;62.3;200790016;75.8;1491461.35
1593954368005;29.925;55.6;200138752;75.7;14140601.9
1593954369647;32.4;61.8;201199616;75.8;1068908.81
1593954371300;36.9;60.8;201650176;75.9;14470211.98
1593954372901;30.1;54.6;202473472;75.8;9984104.28
1593954374687;30.475;53.8;203587584;75.8;1472036.06
1593954376348;36.8;62.7;204853248;75.8;32830261.61
1593954378071;32.9;60.5;209465344;75.8;9186226.82
1593954379735;35.6;65.9;199995392;75.7;3675221.67
1593954381373;31.45;56.9;200126464;75.7;28931666.19
