timestamp(ms);tx-load;cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
1014838;21;31.7;47.3;192.05;76.8;5.23
1016656;18;25.85;40.9;187.26;76.7;0.85
1018473;17;29.98;45.3;187.27;76.8;31.2
1020055;10;23.05;38.5;187.29;76.8;6.5
1021786;17;16.43;33.2;187.29;76.7;4.45
1023588;20;27.27;40.9;187.48;76.8;1.62
1025353;18;33.83;48.6;185.27;76.9;7.3
1027222;21;24.1;40.6;183.8;76.8;16.55
1028978;18;30.68;45.3;186.03;76.9;1.88
1030679;16;25.88;40.3;186.16;77.0;22.11
1032436;17;19.95;34.9;186.29;76.8;10.14
1034186;19;25.0;42.0;187.54;76.8;17.78
1036018;17;20.98;34.2;190.28;76.8;19.78
1037847;22;31.4;45.3;184.45;76.7;24.17
1039621;17;33.55;49.0;186.45;76.7;6.6
1041398;16;25.0;41.5;186.8;76.8;20.13
1043219;19;23.48;40.0;187.33;76.6;6.13
1045003;20;33.4;48.7;183.2;76.7;8.31
1046568;11;24.35;36.0;183.26;76.8;28.37
1048362;15;12.75;28.4;183.3;76.7;8.15
1050059;15;23.05;35.2;183.74;76.7;8.68
1051666;15;20.18;34.6;183.87;76.7;25.28
1053442;15;24.52;39.6;181.6;76.6;1.07
1055114;18;25.88;41.4;181.64;76.7;13.65
1056859;19;24.07;40.7;181.76;76.7;10.79
1058723;16;23.45;38.1;181.81;76.7;5.01
1060383;18;21.43;35.2;180.48;76.7;1.12
1062205;21;23.82;37.8;177.88;76.7;22.37
1063927;17;31.05;48.4;178.18;76.6;18.26
1065711;15;21.12;35.0;178.38;76.5;1.64
1067507;18;25.65;39.0;180.96;76.7;24.2
1069299;15;25.65;41.0;181.28;76.5;7.88
1070899;15;25.23;39.7;179.07;76.6;15.63
1072602;17;19.18;33.0;179.36;76.7;15.47
1074400;20;24.3;39.6;180.31;76.7;22.85
1076130;17;30.02;44.7;182.08;76.8;4.37
1077761;14;21.82;35.1;179.42;76.7;11.7
1079529;15;22.38;35.5;179.52;76.6;15.19
1081347;21;24.8;40.0;180.11;76.5;4.1
1082999;15;27.57;41.8;180.22;76.5;17.65
1084736;17;18.88;32.5;180.77;76.5;2.47
1086465;15;24.55;39.1;183.53;76.5;10.14
1088259;15;20.73;37.8;186.99;76.5;13.06
1089974;14;20.0;34.3;190.98;76.5;6.1
1091783;19;20.18;33.6;195.2;76.7;23.61
1093580;14;26.73;42.8;199.62;76.6;3.75
1095199;12;23.48;37.5;186.86;76.6;12.7
1096937;14;19.95;36.9;187.88;76.5;31.39
1098734;20;22.75;39.4;188.19;76.5;8.45
1100451;17;31.52;45.3;188.99;76.7;10.26
1102138;14;25.48;38.9;189.89;76.6;8.33
1103857;15;21.3;37.1;190.04;76.7;0.89
1105449;19;25.23;40.5;190.23;76.7;2.21
1107202;18;27.48;41.2;185.61;76.8;4.47
1108837;14;23.45;38.2;186.28;76.8;31.91
1110609;14;19.75;33.4;186.46;76.7;4.74
1112179;13;23.68;36.9;186.49;76.8;2.89
1114128;19;15.85;30.2;186.62;76.8;7.7
1115750;16;28.85;44.0;186.79;76.8;9.24
1117542;16;16.1;31.9;188.66;76.8;3.08
1119229;18;24.35;41.3;180.81;76.8;16.02
1120749;2;21.05;38.1;181.15;76.7;2.14
