timestamp(ms);tx-load;cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
912145;14;27.43;44.8;193.33;72.8;1.26
913780;15;32.4;53.3;194.44;72.9;5.17
915505;16;25.68;43.0;194.69;72.9;1.36
917154;16;32.8;54.2;195.19;72.9;18.63
918850;16;30.05;47.2;189.56;72.8;7.24
920464;15;30.82;46.6;188.72;72.8;0.97
922083;15;33.02;50.5;188.26;72.9;14.77
923766;15;32.17;51.5;189.57;72.9;7.15
925416;15;31.38;49.5;190.76;72.8;1.15
927038;15;29.57;52.9;190.97;72.8;13.71
928694;17;28.55;46.6;194.14;72.8;0.68
930284;15;29.45;52.0;197.12;72.9;21.15
931976;15;27.98;47.8;202.19;72.9;6.19
933644;14;31.12;50.8;205.77;72.9;22.42
935309;13;28.27;45.3;210.17;72.9;1.25
937013;15;32.1;49.8;197.94;72.8;0.86
938650;16;30.5;48.3;198.18;72.9;20.73
940299;17;26.43;45.6;198.26;72.9;5.82
941964;16;31.3;49.8;198.48;72.9;3.14
943548;15;29.7;50.6;198.5;72.8;4.9
945228;15;28.02;44.7;199.2;72.9;0.84
946876;14;33.8;50.7;191.01;72.9;4.16
948591;14;29.32;47.0;191.13;72.8;7.49
950237;14;28.57;46.2;191.23;72.8;1.29
951916;17;34.7;53.1;192.23;72.9;28.97
953614;16;27.55;43.0;192.48;72.8;1.22
955278;15;30.85;51.1;192.69;72.8;10.57
956973;15;32.17;51.7;189.98;72.7;1.52
958618;14;29.48;47.8;190.11;72.8;4.62
960171;13;24.75;41.2;190.22;72.7;0.84
961840;14;30.38;49.8;191.47;72.8;1.43
963511;17;33.17;50.6;189.48;72.8;6.46
965298;16;30.7;46.7;188.26;72.8;4.99
966955;15;27.82;44.7;188.24;72.7;0.87
968599;14;30.23;50.2;189.5;72.8;15.32
970253;13;30.43;52.1;190.48;72.7;1.4
972085;16;29.02;48.4;190.9;72.7;1.52
973754;15;36.33;54.1;189.03;72.8;4.72
975383;17;30.23;47.3;190.61;72.8;4.9
977149;16;27.23;47.1;189.91;72.7;1.2
978808;16;29.95;49.3;190.87;72.8;1.28
980521;15;31.4;49.1;192.22;72.8;13.28
982131;13;26.45;44.1;192.5;72.8;5.61
983825;13;35.9;52.0;191.88;72.8;0.97
985474;17;29.52;43.9;191.95;72.9;18.91
987143;16;29.43;45.9;190.09;72.8;1.17
988813;15;31.55;51.6;190.66;72.8;0.83
990434;14;30.05;46.9;192.24;72.9;1.35
992119;14;30.07;52.4;192.87;72.8;23.14
993818;14;30.32;43.7;190.45;72.7;1.23
995461;17;29.95;49.4;190.53;72.8;0.6
997078;15;29.12;43.8;190.83;72.9;27.18
998684;13;27.2;44.3;192.49;72.8;1.16
1000310;13;32.92;48.1;192.89;72.8;1.03
1001972;16;33.0;50.7;187.93;72.9;13.85
1003615;16;28.35;45.1;189.62;73.0;0.88
1005407;15;27.18;42.4;189.7;73.0;10.3
1007092;14;30.77;51.1;189.93;72.9;10.17
1008781;14;30.8;46.6;187.19;72.9;19.95
1010448;14;25.48;44.7;187.55;72.9;0.87
1012086;15;32.6;50.8;187.46;72.9;5.41
1013744;16;28.07;44.7;187.57;72.9;22.02
1015380;13;25.73;39.2;186.86;72.9;1.19
1016979;12;32.77;52.8;189.19;73.0;1.21
1018604;15;31.25;46.6;191.91;73.0;0.86
1020262;16;30.18;45.9;195.56;73.2;6.02
1022063;14;29.35;46.6;191.67;73.0;5.83
1023685;13;31.98;48.7;193.18;73.0;1.31
1025313;15;26.68;40.3;193.3;73.1;26.54
1026925;14;26.2;45.3;192.33;73.0;0.69
1028585;16;31.07;49.9;194.16;73.2;5.09
1030272;15;31.25;51.8;194.2;73.1;10.73
1032073;13;30.88;47.1;189.54;73.0;7.73
1033734;13;25.95;40.7;189.67;73.0;2.5
1035363;15;29.07;52.0;189.81;73.2;5.4
1037006;16;25.95;45.6;189.95;73.1;1.17
1038744;14;31.93;49.0;190.47;73.0;9.77
1040376;12;32.7;47.8;189.45;72.9;0.62
1042038;14;27.8;46.4;189.53;72.9;9.53
1043727;16;28.25;40.6;188.94;72.8;9.79
1045368;14;28.8;44.4;189.4;72.8;1.21
1046974;13;28.43;44.0;189.63;72.9;6.3
1048639;14;34.1;50.8;185.34;72.9;0.88
1050377;16;29.5;43.6;186.69;72.9;8.41
1052052;15;26.4;45.0;187.69;72.9;1.19
1053721;13;33.17;51.7;187.76;73.0;1.15
1055497;15;31.15;46.6;186.87;73.0;6.95
1057178;15;32.42;51.2;188.38;73.0;21.87
1058838;13;25.0;43.2;188.58;72.9;7.03
1060491;14;31.12;50.3;188.65;72.9;5.52
1062162;14;29.25;45.8;188.86;73.0;0.64
1063835;15;31.25;46.5;189.01;73.0;8.52
1065595;14;27.9;44.5;189.21;72.9;1.27
1067280;14;29.4;47.5;187.41;72.9;1.4
1068917;14;28.8;46.8;187.44;73.0;1.68
1070559;15;28.57;43.0;187.95;73.0;7.18
1072423;15;28.35;47.0;188.63;72.9;5.88
1074077;14;29.25;44.0;188.68;72.9;2.34
1075718;14;30.48;44.1;185.79;73.0;23.21
1077384;15;27.1;42.9;187.06;73.0;0.67
1079116;16;29.73;46.0;187.11;73.0;5.05
1080802;15;31.77;46.0;187.39;73.0;20.79
1082491;13;28.45;45.2;187.41;73.0;4.89
1084177;13;36.2;55.3;186.54;73.0;0.81
1085903;15;27.93;46.9;186.8;73.0;5.04
1087602;15;33.25;51.1;187.1;72.9;1.4
1089295;13;27.55;43.8;187.55;73.0;13.56
1090964;13;27.32;43.7;187.77;72.9;12.41
1092671;15;31.2;49.7;184.88;73.0;8.46
1094354;14;26.85;44.0;185.85;72.8;4.55
1096001;13;30.48;45.6;185.34;72.8;11.39
1097690;15;30.1;47.1;187.08;72.8;17.49
1099415;14;31.07;46.8;187.72;72.8;6.5
1101090;13;30.15;48.2;186.18;72.8;4.54
1102749;14;29.73;49.8;187.47;72.7;14.13
1104432;14;28.02;45.4;187.52;72.7;0.86
1106057;14;34.85;50.8;187.32;72.8;0.85
1107742;13;28.7;45.2;187.56;72.9;5.57
1109384;14;29.52;47.2;188.45;72.9;19.23
1111043;13;27.82;45.5;190.75;72.9;5.75
1112747;14;34.62;56.1;189.29;72.9;0.78
1114430;13;30.32;44.4;189.47;72.9;14.66
1116116;15;31.0;48.2;189.47;72.9;7.55
1117822;14;30.98;44.8;188.16;72.9;10.96
1119487;12;29.02;43.4;190.37;72.9;0.81
1121138;14;36.08;54.6;188.9;72.9;6.19
1122860;13;30.48;47.0;190.06;72.9;10.45
1124523;14;29.2;45.5;190.09;72.9;5.56
1126210;13;28.7;44.2;190.1;73.0;12.4
1127868;14;27.82;44.1;190.12;73.0;0.87
1129527;15;33.25;49.5;185.48;72.9;9.17
1131181;12;30.68;46.4;185.63;72.8;16.54
1132835;13;27.82;43.3;186.8;72.9;4.26
1134515;14;30.15;48.4;186.86;72.9;0.84
1136197;14;30.32;43.4;187.28;72.9;17.93
1137858;12;30.9;46.1;182.61;72.8;3.86
1139430;13;26.0;41.6;184.25;72.7;5.29
1141106;14;29.68;47.5;185.46;72.8;1.25
1142758;14;27.82;47.1;185.6;72.9;25.09
1144443;15;26.18;43.7;186.17;72.8;7.83
1146086;14;29.48;45.5;184.77;72.7;6.25
1147764;14;28.02;46.4;185.13;72.8;17.54
1149449;15;28.7;41.7;186.19;72.8;0.52
1151113;14;29.02;44.5;186.48;72.9;6.44
1152799;13;30.07;43.7;187.23;72.9;12.48
1154405;14;28.65;45.0;185.76;72.8;2.3
1156083;13;31.55;47.4;186.14;72.9;4.68
1157739;13;31.38;48.6;186.04;72.9;15.96
1159416;13;26.6;44.8;186.19;72.9;8.5
1161150;14;28.6;42.7;186.46;72.8;1.14
1162851;13;30.27;47.0;184.9;72.8;10.79
1164498;13;30.7;45.1;183.86;72.8;14.4
1166167;13;29.2;43.6;187.16;72.8;4.92
1167837;13;28.98;43.7;187.29;72.8;1.16
1169525;13;31.73;44.7;187.44;72.8;11.28
1171212;15;28.23;47.3;188.21;72.7;0.55
1172848;14;31.0;49.2;190.32;72.8;0.85
1174577;11;29.73;46.9;188.19;72.8;1.45
1176239;14;29.73;43.3;186.72;72.8;26.33
1177893;13;26.18;41.2;188.73;72.8;6.13
1179527;11;28.35;44.2;189.71;72.8;0.57
1181287;15;30.07;48.2;187.19;72.7;16.33
1182970;13;26.88;44.0;187.76;72.8;1.14
1184657;13;30.32;47.2;187.81;72.8;1.68
1186311;15;32.33;47.0;188.05;72.8;8.22
1188037;14;29.73;45.5;188.1;72.9;5.55
1189694;11;24.77;42.2;188.54;72.8;2.31
1191411;14;32.27;46.5;187.93;72.8;1.73
1193100;14;27.07;41.6;187.23;72.9;16.05
1194784;11;29.68;43.6;187.87;72.8;8.11
1196452;12;30.15;45.6;187.85;72.7;1.6
1198098;13;30.23;46.2;188.67;72.7;20.9
1199776;13;25.0;41.8;189.15;72.8;0.91
1201463;13;32.4;46.8;184.69;72.7;1.9
1203107;13;31.45;45.7;185.45;72.7;1.06
1204747;14;29.75;47.0;186.54;72.7;0.78
1206472;13;27.73;43.3;186.74;72.7;6.2
1208124;13;29.02;43.4;187.34;72.7;0.78
1209792;13;28.5;46.6;183.79;72.7;7.64
1211525;12;25.23;37.9;184.3;72.7;4.74
1213204;12;33.17;50.0;185.17;72.7;5.66
1214905;14;30.27;45.2;186.0;72.7;13.66
1216584;13;28.27;44.4;186.19;72.7;5.08
1218263;12;28.48;44.6;186.59;72.8;8.49
1219914;14;28.3;45.2;188.85;72.8;0.64
1221620;13;26.38;39.6;191.77;72.9;0.54
1223459;13;29.27;43.9;194.52;72.9;4.43
1225125;13;29.68;45.0;190.74;72.8;1.65
1226772;14;28.77;48.2;192.78;72.9;20.89
1228468;13;26.85;40.0;192.92;72.9;1.58
1230123;13;26.65;40.8;193.02;72.9;11.98
1231788;12;29.68;48.3;193.15;72.8;4.51
1233485;12;27.77;44.6;194.0;72.8;1.59
1235149;13;30.6;47.5;194.08;72.9;13.88
1236793;13;30.48;47.5;194.17;72.9;0.53
1238537;11;31.77;49.1;189.01;72.9;1.0
1240272;15;29.05;43.0;189.5;72.8;9.78
1241968;14;28.9;45.2;189.53;72.9;8.65
1243631;11;28.55;44.9;189.7;72.8;9.09
1245301;14;28.02;44.0;190.57;72.9;8.92
1246927;13;28.12;45.5;191.08;73.0;3.97
1248604;13;33.35;49.6;187.09;72.8;17.7
1250336;12;25.68;41.1;187.45;72.8;0.25
1252022;12;27.77;43.6;188.41;72.9;7.12
1253653;13;28.12;44.8;188.44;72.8;17.06
1255342;14;27.55;42.8;188.44;72.9;4.6
1257023;11;31.73;48.9;185.57;72.9;0.8
1258658;13;28.85;43.7;186.43;72.9;0.29
1260337;14;27.77;41.6;186.65;73.0;0.85
1262134;13;27.18;43.2;187.01;72.9;3.09
1263834;14;28.9;42.9;185.66;72.9;0.68
1265493;14;28.77;44.5;186.53;73.0;13.69
1267202;13;28.9;45.2;184.91;72.9;1.15
1268884;12;28.23;44.5;185.82;72.9;7.45
1270575;12;29.65;45.8;186.93;73.0;8.23
1272228;14;31.85;47.4;187.07;73.0;0.49
1274000;12;27.88;42.2;187.33;73.0;3.65
1275746;11;31.25;47.3;184.62;73.0;0.54
1277397;12;28.77;41.8;184.64;73.0;2.96
1279195;14;28.7;43.8;184.52;73.0;5.44
1280904;11;28.23;48.6;184.7;73.0;0.8
1282557;13;30.9;43.8;184.93;72.9;13.43
1284209;12;30.48;47.8;182.66;72.9;3.52
1285839;12;30.23;48.3;184.48;72.8;0.51
1287473;14;30.3;47.2;184.54;72.9;15.39
1289102;13;28.35;42.6;184.67;73.0;0.49
1290825;13;28.18;45.9;184.74;72.9;0.9
1292506;12;32.25;48.6;185.53;73.0;0.54
1294270;14;31.4;48.3;184.54;73.0;5.31
1295992;12;24.55;41.3;183.22;72.9;0.53
1297722;11;30.23;45.3;183.28;72.9;0.87
1299393;14;29.68;44.5;184.39;72.9;13.47
1301062;12;26.65;41.6;184.46;72.9;7.64
1302783;12;28.4;42.6;186.47;73.0;4.71
1304471;13;28.0;42.8;188.67;73.0;14.67
1306140;12;26.4;44.5;190.9;73.0;0.24
1307796;12;28.07;45.0;194.2;73.0;0.26
1309454;13;32.8;47.5;190.57;73.0;4.69
1311119;10;29.68;46.9;191.04;72.9;2.0
1312834;13;26.6;41.4;191.17;72.9;5.9
1314503;13;26.4;39.5;191.32;72.9;0.5
1316187;14;28.95;44.9;190.21;72.9;2.75
1317812;11;25.73;42.7;191.21;72.9;6.51
1319479;10;28.02;42.2;191.34;72.9;8.16
1321145;15;32.05;47.3;191.57;72.9;17.12
1322857;13;30.25;45.6;191.97;72.9;1.82
1324551;13;27.07;44.3;195.23;72.9;3.27
1326279;13;27.7;43.4;197.48;72.9;6.21
1327926;11;28.1;42.8;200.17;72.9;0.51
1329693;14;25.68;39.9;202.83;73.0;1.54
1331414;13;27.93;40.7;205.77;73.0;7.95
1333127;12;30.05;45.8;208.79;73.1;20.14
1334795;13;24.77;39.0;211.21;73.0;0.5
1336518;12;32.05;48.0;213.95;73.1;0.56
1338202;13;29.4;43.7;219.21;73.2;23.64
1339913;13;26.12;43.0;221.31;73.1;6.5
1341609;11;27.77;44.4;223.49;73.2;0.24
1343274;13;31.07;48.1;225.66;73.2;0.47
1345086;12;24.77;38.2;227.99;73.2;4.16
1346741;12;27.38;44.1;230.49;73.2;5.63
1348453;13;30.73;45.1;204.17;72.9;0.96
1350080;10;27.65;43.1;204.29;73.0;1.73
1351797;13;27.95;39.9;204.3;73.0;7.82
1353492;12;30.05;42.0;204.43;73.0;6.39
1355156;13;28.77;43.3;205.37;73.0;13.47
1356850;13;27.07;42.9;204.3;73.0;0.49
1358547;11;28.23;43.2;205.02;73.1;4.69
1360238;13;28.95;42.6;205.58;73.0;18.03
1361916;12;25.68;39.6;205.58;73.1;8.45
1363576;11;29.95;43.9;193.81;72.9;0.26
1365276;13;26.38;41.2;193.82;72.9;6.78
1366998;13;31.57;44.6;194.01;72.9;2.6
1368617;13;27.4;41.5;194.79;72.9;4.78
1370334;12;28.45;40.0;194.8;72.9;0.24
1371991;12;30.38;44.6;193.05;73.0;3.25
1373662;12;29.48;45.6;186.89;72.8;5.17
1375431;12;31.8;47.2;186.93;72.8;6.79
1377114;13;27.8;43.3;187.32;72.8;12.44
1378815;11;28.68;43.9;187.96;72.8;6.38
1380488;11;30.38;43.2;186.59;72.9;0.47
1382222;12;26.57;38.4;188.35;72.9;6.62
1383865;13;29.52;43.3;185.52;72.8;0.25
1385598;13;27.02;41.1;186.55;72.8;0.53
1387277;11;27.32;43.9;186.63;72.8;0.71
1389027;13;27.23;41.5;184.79;72.8;11.6
1390680;12;27.38;38.9;186.39;72.8;0.29
1392461;13;29.6;45.7;186.56;72.8;0.87
1394163;14;28.45;40.9;187.76;72.8;16.42
1395840;11;26.4;42.8;189.94;72.8;0.49
1397554;12;31.38;45.7;192.71;72.9;0.23
1399295;12;29.5;43.1;188.05;72.9;12.38
1400973;12;24.52;40.9;189.53;72.8;5.01
1402661;12;27.77;42.5;190.2;72.8;3.87
1404370;12;33.4;50.2;190.35;72.8;0.59
1406090;12;30.45;45.8;190.48;72.9;3.95
1407879;11;26.32;42.8;190.5;72.8;7.11
1409609;12;30.4;42.2;184.82;72.7;3.29
1411298;13;27.07;38.9;185.31;72.8;15.07
1412969;12;26.88;44.1;186.22;72.8;5.59
1414621;12;29.48;45.1;186.27;72.8;8.93
1416274;11;24.3;41.8;184.54;72.7;11.98
1417985;12;25.45;39.1;186.29;72.8;0.25
1419615;11;32.45;48.2;183.69;72.8;1.74
1421256;11;27.1;44.5;183.71;72.8;10.21
1422928;12;27.12;42.1;184.6;72.8;1.01
1424635;13;28.4;44.8;184.64;72.8;15.87
1426334;14;30.57;47.5;184.66;72.7;4.87
1428101;11;30.7;47.5;184.66;72.8;7.8
1429784;12;29.43;44.3;184.0;72.8;7.49
1431540;10;27.88;44.1;184.03;72.7;0.45
1433163;11;28.6;44.0;184.19;72.8;14.16
1434832;11;26.9;42.6;185.54;72.8;2.91
1436564;14;29.05;44.2;185.57;72.8;5.44
1438222;12;28.75;41.3;186.93;72.7;1.35
1439907;13;32.65;45.1;184.2;72.8;0.32
1441715;13;27.38;40.4;184.2;72.8;3.76
1443359;11;25.0;39.1;184.27;72.7;0.87
1445060;13;26.15;41.7;184.66;72.9;0.48
1446821;11;25.88;40.4;184.7;72.8;0.36
1448537;12;29.35;41.8;185.8;72.8;9.07
1450254;13;31.57;44.6;182.53;72.8;4.34
1451936;12;28.95;45.8;182.59;72.8;3.79
1453620;13;29.15;42.6;182.41;72.8;0.27
1455344;12;30.0;42.7;183.46;72.8;13.54
1457037;12;28.7;45.8;183.97;72.8;0.58
1458668;10;26.18;41.4;184.51;72.8;0.54
1460379;11;32.58;44.7;184.07;72.8;0.52
1461981;11;29.62;44.2;184.48;72.8;4.24
1463710;13;27.7;41.5;184.56;72.8;3.56
1465531;13;28.02;41.7;184.64;72.7;0.42
1467225;12;27.3;43.0;184.71;72.7;1.13
1468862;11;27.15;43.2;185.4;72.8;4.23
1470476;11;27.4;41.2;183.08;72.7;8.79
1472152;11;28.73;45.7;182.65;72.7;11.18
1473824;11;25.48;40.6;182.97;72.8;0.27
1475530;12;28.23;37.1;183.18;72.8;3.95
1477237;10;27.3;44.0;184.67;72.7;10.23
1478865;12;26.93;42.6;184.82;72.7;0.73
1480468;11;28.62;42.3;184.91;72.7;0.81
1482140;12;33.65;47.9;183.96;72.8;0.24
1483791;11;29.48;44.8;184.07;72.8;20.56
1485506;12;27.52;41.4;183.12;72.7;4.64
1487249;12;26.35;41.3;183.58;72.7;0.49
1488915;13;28.98;41.4;183.59;72.7;19.7
1490584;12;28.55;44.4;184.61;72.7;0.66
1492313;12;29.73;43.4;184.23;72.7;0.44
1493948;12;29.27;46.7;184.34;72.8;12.08
1495640;13;29.62;43.1;184.36;72.7;0.5
1497499;12;25.0;37.6;184.4;72.8;0.71
1499189;10;28.48;43.2;183.33;72.7;12.16
1500796;13;29.85;44.0;183.88;72.7;11.59
1502474;11;28.5;41.6;185.07;72.8;0.25
1504182;11;33.42;47.2;185.52;72.8;0.79
1505833;11;27.12;38.8;183.85;72.8;11.83
1507509;12;27.07;39.5;184.5;72.8;0.53
1509230;14;27.5;41.1;185.32;72.8;0.22
1510898;15;28.02;41.1;185.43;72.8;0.0
1512469;6;6.0;18.9;185.43;72.8;0.0
