time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593319218965;35.0;54.8;189968384;72.7;2440977.39
1593319220573;32.775;54.3;191053824;72.8;22477871.31
1593319222210;30.0;48.5;191250432;72.8;1232886.38
1593319223853;32.125;53.8;192385024;73.0;6243162.24
1593319225451;34.325;54.9;192712704;72.9;6625841.43
1593319227094;35.7;55.5;193482752;72.8;1466743.85
1593319228912;30.55;51.8;192937984;72.9;18270666.74
1593319230570;30.675;49.5;193085440;72.8;1346179.34
1593319232215;30.0;49.3;193912832;72.8;16253518.05
1593319233876;31.6;53.6;194117632;73.0;12871707.14
1593319235722;27.125;46.0;195575808;72.9;4138536.37
1593319237399;33.575;54.2;191647744;72.8;5799807.17
1593319239110;33.925;60.4;191016960;72.9;1744200.08
1593319240758;31.6;52.6;192028672;72.9;4084132.88
1593319242566;29.775;47.6;189366272;72.8;941758.3
1593319244315;30.35;50.9;189378560;72.8;6868264.51
1593319245957;31.2;48.6;189394944;72.8;15733412.22
1593319247581;30.05;46.7;189923328;72.8;16842602.25
1593319249216;34.525;54.6;184864768;72.7;1814400.92
1593319250852;33.1;50.3;185057280;72.8;27367644.85
1593319252510;29.725;49.8;185585664;72.8;1458753.6
1593319254178;34.35;53.7;184528896;72.8;16204435.52
1593319255822;30.725;48.1;184082432;72.8;16689727.97
1593319257460;31.175;51.9;185896960;72.8;1218640.77
1593319259090;31.25;54.6;185810944;72.9;957907.26
1593319260714;35.1;56.9;188801024;73.0;26536554.47
1593319262420;30.05;48.1;187392000;72.9;3016755.64
1593319264194;31.8;50.4;187502592;72.9;13662641.97
1593319265860;31.35;51.1;188534784;73.0;901083.69
1593319267516;33.5;50.5;189026304;73.0;20783848.63
1593319269135;31.25;52.0;186179584;73.0;5433996.74
1593319270765;28.85;48.0;186511360;72.9;6930768.14
1593319272404;31.675;51.1;189022208;72.9;926162.42
1593319274162;32.075;51.2;189280256;73.0;1831275.8
1593319275763;28.925;47.1;189620224;72.9;10219321.7
1593319277401;37.15;58.6;187875328;72.9;21744817.49
1593319279002;28.675;46.7;187969536;72.8;15357836.66
1593319280637;28.8;49.9;188104704;72.9;934373.69
1593319282272;32.625;52.8;188317696;72.9;18276671.84
1593319283924;33.8;53.6;188850176;73.0;25431183.56
1593319285605;34.25;57.8;189431808;72.9;4795823.81
1593319287396;32.85;48.8;190689280;72.7;1036324.69
1593319289058;33.25;54.1;190836736;72.8;978993.52
1593319290747;31.025;53.4;190976000;72.8;41151397.08
1593319292407;28.075;47.7;190201856;72.7;11249875.55
1593319294040;29.525;48.0;192745472;72.8;1377938.57
1593319295668;33.65;53.1;195244032;72.9;28617795.68
1593319297305;25.95;46.5;201945088;73.1;1118978.51
1593319298957;30.25;51.3;205774848;73.1;12278845.56
1593319300633;29.85;48.3;209293312;73.1;1233030.82
1593319302436;30.425;50.3;213405696;73.0;933926.85
1593319304175;31.55;47.5;199176192;73.0;6580823.0
1593319305786;32.2;54.4;199315456;73.0;5524746.82
1593319307407;30.35;50.0;199634944;72.9;24026792.87
1593319309077;29.675;48.5;199819264;72.9;4255444.34
1593319310733;31.35;49.8;200183808;73.0;933791.07
1593319312367;34.3;48.7;200683520;73.0;10029997.63
1593319314099;26.8;43.4;201158656;72.9;9007841.3
1593319315742;30.25;44.9;194551808;72.9;16253413.92
1593319317362;27.425;44.8;193327104;72.8;1258483.16
1593319318997;32.4;53.3;194441216;72.9;5172474.2
1593319320722;25.675;43.0;194686976;72.9;1357659.18
1593319322371;32.8;54.2;195194880;72.9;18628921.76
1593319324067;30.05;47.2;189562880;72.8;7237114.73
1593319325681;30.825;46.6;188719104;72.8;966023.25
1593319327300;33.025;50.5;188256256;72.9;14767239.42
1593319328983;32.175;51.5;189571072;72.9;7151048.91
1593319330633;31.375;49.5;190763008;72.8;1145185.04
1593319332255;29.575;52.9;190967808;72.8;13706445.36
1593319333911;28.55;46.6;194138112;72.8;683733.96
1593319335501;29.45;52.0;197124096;72.9;21148745.58
1593319337193;27.975;47.8;202194944;72.9;6193819.21
1593319338861;31.125;50.8;205770752;72.9;22422480.67
1593319340526;28.275;45.3;210165760;72.9;1251154.67
1593319342230;32.1;49.8;197943296;72.8;855341.92
1593319343867;30.5;48.3;198180864;72.9;20726481.56
1593319345516;26.425;45.6;198258688;72.9;5821465.9
1593319347181;31.3;49.8;198479872;72.9;3136501.46
1593319348765;29.7;50.6;198504448;72.8;4895814.5
1593319350445;28.025;44.7;199204864;72.9;843056.54
1593319352093;33.8;50.7;191012864;72.9;4158761.75
1593319353808;29.325;47.0;191127552;72.8;7487158.67
1593319355454;28.575;46.2;191229952;72.8;1294497.92
1593319357133;34.7;53.1;192225280;72.9;28969469.44
1593319358831;27.55;43.0;192475136;72.8;1223718.54
1593319360495;30.85;51.1;192688128;72.8;10571423.66
1593319362190;32.175;51.7;189984768;72.7;1518644.31
1593319363835;29.475;47.8;190107648;72.8;4621379.47
1593319365388;24.75;41.2;190222336;72.7;839808.24
1593319367057;30.375;49.8;191467520;72.8;1432354.0
1593319368728;33.175;50.6;189476864;72.8;6462721.37
1593319370515;30.7;46.7;188260352;72.8;4989302.0
1593319372172;27.825;44.7;188235776;72.7;871984.98
1593319373816;30.225;50.2;189501440;72.8;15316448.84
1593319375470;30.425;52.1;190476288;72.7;1398860.55
1593319377302;29.025;48.4;190898176;72.7;1516402.28
1593319378971;36.325;54.1;189034496;72.8;4716891.56
1593319380600;30.225;47.3;190607360;72.8;4902621.91
1593319382366;27.225;47.1;189906944;72.7;1197079.22
1593319384025;29.95;49.3;190873600;72.8;1279809.13
1593319385738;31.4;49.1;192217088;72.8;13281388.92
1593319387348;26.45;44.1;192499712;72.8;5611300.47
1593319389042;35.9;52.0;191877120;72.8;972861.68
1593319390691;29.525;43.9;191954944;72.9;18912803.77
1593319392360;29.425;45.9;190087168;72.8;1168812.14
1593319394030;31.55;51.6;190664704;72.8;831937.0
1593319395651;30.05;46.9;192241664;72.9;1345573.27
1593319397336;30.075;52.4;192872448;72.8;23135958.95
1593319399035;30.325;43.7;190451712;72.7;1228239.12
1593319400678;29.95;49.4;190529536;72.8;602107.6
1593319402295;29.125;43.8;190828544;72.9;27179213.06
1593319403901;27.2;44.3;192491520;72.8;1156855.75
1593319405527;32.925;48.1;192892928;72.8;1025108.92
1593319407189;33.0;50.7;187928576;72.9;13849628.57
1593319408832;28.35;45.1;189624320;73.0;880370.61
1593319410624;27.175;42.4;189698048;73.0;10295016.55
1593319412309;30.775;51.1;189927424;72.9;10174238.9
1593319413998;30.8;46.6;187191296;72.9;19946511.66
1593319415665;25.475;44.7;187551744;72.9;872397.92
1593319417303;32.6;50.8;187461632;72.9;5410153.71
1593319418961;28.075;44.7;187572224;72.9;22020771.6
1593319420597;25.725;39.2;186863616;72.9;1185685.31
1593319422196;32.775;52.8;189190144;73.0;1213433.5
1593319423821;31.25;46.6;191905792;73.0;864123.18
1593319425479;30.175;45.9;195559424;73.2;6015010.27
1593319427280;29.35;46.6;191668224;73.0;5826859.36
1593319428902;31.975;48.7;193179648;73.0;1308477.42
1593319430530;26.675;40.3;193298432;73.1;26536913.53
1593319432142;26.2;45.3;192327680;73.0;688232.82
1593319433802;31.075;49.9;194158592;73.2;5087729.74
1593319435489;31.25;51.8;194199552;73.1;10726249.11
1593319437290;30.875;47.1;189542400;73.0;7726598.45
1593319438951;25.95;40.7;189669376;73.0;2499771.17
1593319440580;29.075;52.0;189812736;73.2;5401376.08
1593319442223;25.95;45.6;189947904;73.1;1172870.73
1593319443961;31.925;49.0;190468096;73.0;9765278.41
1593319445593;32.7;47.8;189448192;72.9;622341.63
1593319447255;27.8;46.4;189530112;72.9;9531064.36
1593319448944;28.25;40.6;188936192;72.8;9789569.22
1593319450585;28.8;44.4;189399040;72.8;1208612.82
1593319452191;28.425;44.0;189628416;72.9;6297559.65
1593319453856;34.1;50.8;185344000;72.9;876207.54
1593319455594;29.5;43.6;186691584;72.9;8413596.01
1593319457269;26.4;45.0;187686912;72.9;1185943.83
1593319458938;33.175;51.7;187760640;73.0;1149435.71
1593319460714;31.15;46.6;186867712;73.0;6952254.91
1593319462395;32.425;51.2;188375040;73.0;21869733.06
1593319464055;25.0;43.2;188579840;72.9;7033348.73
1593319465708;31.125;50.3;188653568;72.9;5519512.68
1593319467379;29.25;45.8;188862464;73.0;635109.21
1593319469052;31.25;46.5;189005824;73.0;8524808.87
1593319470812;27.9;44.5;189214720;72.9;1268015.28
1593319472497;29.4;47.5;187408384;72.9;1400461.73
1593319474134;28.8;46.8;187441152;73.0;1675876.72
1593319475776;28.575;43.0;187953152;73.0;7184171.6
1593319477640;28.35;47.0;188628992;72.9;5875678.54
1593319479294;29.25;44.0;188678144;72.9;2344208.4
1593319480935;30.475;44.1;185794560;73.0;23210466.81
1593319482601;27.1;42.9;187060224;73.0;665987.19
1593319484333;29.725;46.0;187113472;73.0;5047698.29
1593319486019;31.775;46.0;187387904;73.0;20787613.29
1593319487708;28.45;45.2;187412480;73.0;4893932.06
1593319489394;36.2;55.3;186535936;73.0;811044.58
1593319491120;27.925;46.9;186798080;73.0;5040527.29
1593319492819;33.25;51.1;187101184;72.9;1395224.46
1593319494512;27.55;43.8;187551744;73.0;13555604.26
1593319496181;27.325;43.7;187772928;72.9;12410371.17
1593319497888;31.2;49.7;184877056;73.0;8463979.91
1593319499571;26.85;44.0;185847808;72.8;4547134.73
1593319501218;30.475;45.6;185335808;72.8;11385596.74
1593319502907;30.1;47.1;187084800;72.8;17487314.39
1593319504632;31.075;46.8;187715584;72.8;6503415.65
1593319506307;30.15;48.2;186175488;72.8;4540122.33
1593319507966;29.725;49.8;187465728;72.7;14129808.75
1593319509649;28.025;45.4;187523072;72.7;864765.35
1593319511274;34.85;50.8;187318272;72.8;847339.62
1593319512959;28.7;45.2;187564032;72.9;5568503.2
1593319514601;29.525;47.2;188448768;72.9;19232287.12
1593319516260;27.825;45.5;190754816;72.9;5748504.14
1593319517964;34.625;56.1;189292544;72.9;782621.97
1593319519647;30.325;44.4;189472768;72.9;14656917.0
1593319521333;31.0;48.2;189468672;72.9;7553016.45
1593319523039;30.975;44.8;188162048;72.9;10958993.07
1593319524704;29.025;43.4;190365696;72.9;810389.83
1593319526355;36.075;54.6;188899328;72.9;6193370.37
1593319528077;30.475;47.0;190062592;72.9;10451775.05
1593319529740;29.2;45.5;190087168;72.9;5555762.07
1593319531427;28.7;44.2;190099456;73.0;12401702.26
1593319533085;27.825;44.1;190119936;73.0;868202.76
1593319534744;33.25;49.5;185483264;72.9;9166241.06
1593319536398;30.675;46.4;185626624;72.8;16535466.62
1593319538052;27.825;43.3;186802176;72.9;4256375.6
1593319539732;30.15;48.4;186859520;72.9;839476.93
1593319541414;30.325;43.4;187277312;72.9;17926742.29
1593319543075;30.9;46.1;182611968;72.8;3858716.67
1593319544647;26.0;41.6;184254464;72.7;5292198.5
1593319546323;29.675;47.5;185462784;72.8;1245851.31
1593319547975;27.825;47.1;185597952;72.9;25093635.32
1593319549660;26.175;43.7;186167296;72.8;7827768.98
1593319551303;29.475;45.5;184766464;72.7;6254668.97
1593319552981;28.025;46.4;185131008;72.8;17537206.5
1593319554666;28.7;41.7;186187776;72.8;515665.37
1593319556330;29.025;44.5;186482688;72.9;6443865.31
1593319558016;30.075;43.7;187232256;72.9;12479025.0
1593319559622;28.65;45.0;185761792;72.8;2298730.58
1593319561300;31.55;47.4;186138624;72.9;4684973.94
1593319562956;31.375;48.6;186040320;72.9;15961175.08
1593319564633;26.6;44.8;186187776;72.9;8504362.75
1593319566367;28.6;42.7;186462208;72.8;1135471.67
1593319568068;30.275;47.0;184897536;72.8;10794734.42
1593319569715;30.7;45.1;183857152;72.8;14395006.43
1593319571384;29.2;43.6;187162624;72.8;4922034.44
1593319573054;28.975;43.7;187285504;72.8;1163920.09
1593319574742;31.725;44.7;187437056;72.8;11282131.81
1593319576429;28.225;47.3;188207104;72.7;548672.95
1593319578065;31.0;49.2;190316544;72.8;851277.49
1593319579794;29.725;46.9;188186624;72.8;1454909.15
1593319581456;29.725;43.3;186720256;72.8;26326049.47
1593319583110;26.175;41.2;188731392;72.8;6134850.96
1593319584744;28.35;44.2;189710336;72.8;573388.28
1593319586504;30.075;48.2;187191296;72.7;16327814.09
1593319588187;26.875;44.0;187760640;72.8;1142761.3
1593319589874;30.325;47.2;187805696;72.8;1678252.76
1593319591528;32.325;47.0;188051456;72.8;8221976.45
1593319593254;29.725;45.5;188100608;72.9;5547568.62
1593319594911;24.775;42.2;188538880;72.8;2310608.48
1593319596628;32.275;46.5;187932672;72.8;1729434.83
1593319598317;27.075;41.6;187228160;72.9;16046666.33
1593319600001;29.675;43.6;187867136;72.8;8106346.35
1593319601669;30.15;45.6;187846656;72.7;1601058.05
1593319603315;30.225;46.2;188669952;72.7;20900731.71
1593319604993;25.0;41.8;189145088;72.8;905765.89
1593319606680;32.4;46.8;184692736;72.7;1904973.56
1593319608324;31.45;45.7;185450496;72.7;1060886.4
1593319609964;29.75;47.0;186540032;72.7;782812.07
1593319611689;27.725;43.3;186740736;72.7;6200716.4
1593319613341;29.025;43.4;187342848;72.7;777416.64
1593319615009;28.5;46.6;183787520;72.7;7635070.29
1593319616742;25.225;37.9;184303616;72.7;4742765.45
1593319618421;33.175;50.0;185167872;72.7;5661334.24
1593319620122;30.275;45.2;185995264;72.7;13661405.61
1593319621801;28.275;44.4;186191872;72.7;5079413.83
1593319623480;28.475;44.6;186593280;72.8;8490496.8
1593319625131;28.3;45.2;188854272;72.8;641535.99
1593319626837;26.375;39.6;191766528;72.9;536503.41
1593319628676;29.275;43.9;194523136;72.9;4427706.98
1593319630342;29.675;45.0;190738432;72.8;1652782.94
1593319631989;28.775;48.2;192778240;72.9;20886200.73
1593319633685;26.85;40.0;192921600;72.9;1584008.5
1593319635340;26.65;40.8;193024000;72.9;11981774.05
1593319637005;29.675;48.3;193146880;72.8;4506163.87
1593319638702;27.775;44.6;193998848;72.8;1589006.93
1593319640366;30.6;47.5;194084864;72.9;13877640.54
1593319642010;30.475;47.5;194174976;72.9;528382.63
1593319643754;31.775;49.1;189009920;72.9;1004460.73
1593319645489;29.05;43.0;189501440;72.8;9782281.21
1593319647185;28.9;45.2;189530112;72.9;8654838.51
1593319648848;28.55;44.9;189698048;72.8;9086032.89
1593319650518;28.025;44.0;190570496;72.9;8923088.52
1593319652144;28.125;45.5;191078400;73.0;3969676.57
1593319653821;33.35;49.6;187092992;72.8;17704154.36
1593319655553;25.675;41.1;187453440;72.8;253866.47
1593319657239;27.775;43.6;188411904;72.9;7115100.67
1593319658870;28.125;44.8;188440576;72.8;17063874.29
1593319660559;27.55;42.8;188440576;72.9;4603741.3
1593319662240;31.725;48.9;185573376;72.9;795193.17
1593319663875;28.85;43.7;186429440;72.9;286650.29
1593319665554;27.775;41.6;186646528;73.0;845632.41
1593319667351;27.175;43.2;187006976;72.9;3087164.25
1593319669051;28.9;42.9;185663488;72.9;682136.05
1593319670710;28.775;44.5;186527744;73.0;13689628.76
1593319672419;28.9;45.2;184905728;72.9;1146391.66
1593319674101;28.225;44.5;185823232;72.9;7451232.77
1593319675792;29.65;45.8;186933248;73.0;8233190.82
1593319677445;31.85;47.4;187068416;73.0;491310.11
1593319679217;27.875;42.2;187330560;73.0;3653265.19
1593319680963;31.25;47.3;184623104;73.0;538837.65
1593319682614;28.775;41.8;184643584;73.0;2958561.7
1593319684412;28.7;43.8;184524800;73.0;5441756.65
1593319686121;28.225;48.6;184696832;73.0;804153.78
1593319687774;30.9;43.8;184926208;72.9;13433690.94
1593319689426;30.475;47.8;182657024;72.9;3522737.84
1593319691056;30.225;48.3;184479744;72.8;512032.41
1593319692690;30.3;47.2;184537088;72.9;15391825.79
1593319694319;28.35;42.6;184672256;73.0;491770.11
1593319696042;28.175;45.9;184737792;72.9;898476.31
1593319697723;32.25;48.6;185528320;73.0;544757.27
1593319699487;31.4;48.3;184541184;73.0;5313155.64
1593319701209;24.55;41.3;183222272;72.9;531784.91
1593319702939;30.225;45.3;183279616;72.9;873843.57
1593319704610;29.675;44.5;184385536;72.9;13466399.66
1593319706279;26.65;41.6;184463360;72.9;7637605.3
1593319708000;28.4;42.6;186470400;73.0;4708993.1
1593319709688;28.0;42.8;188669952;73.0;14674944.4
1593319711357;26.4;44.5;190902272;73.0;241513.22
1593319713013;28.075;45.0;194203648;73.0;261935.89
1593319714671;32.8;47.5;190574592;73.0;4692354.18
1593319716336;29.675;46.9;191041536;72.9;2000370.4
1593319718051;26.6;41.4;191168512;72.9;5902431.85
1593319719720;26.4;39.5;191324160;72.9;495685.94
1593319721404;28.95;44.9;190205952;72.9;2752878.03
1593319723029;25.725;42.7;191209472;72.9;6506835.04
1593319724696;28.025;42.2;191336448;72.9;8157282.43
1593319726362;32.05;47.3;191565824;72.9;17119638.96
1593319728074;30.25;45.6;191967232;72.9;1820885.04
1593319729768;27.075;44.3;195231744;72.9;3273839.58
1593319731496;27.7;43.4;197476352;72.9;6207963.38
1593319733143;28.1;42.8;200171520;72.9;507974.15
1593319734910;25.675;39.9;202825728;73.0;1543600.81
1593319736631;27.925;40.7;205774848;73.0;7946389.07
1593319738344;30.05;45.8;208793600;73.1;20136042.82
1593319740012;24.775;39.0;211206144;73.0;499413.7
1593319741735;32.05;48.0;213950464;73.1;557247.86
1593319743419;29.4;43.7;219205632;73.2;23638783.14
1593319745130;26.125;43.0;221310976;73.1;6498854.34
1593319746826;27.775;44.4;223494144;73.2;237711.34
1593319748491;31.075;48.1;225660928;73.2;469936.86
1593319750303;24.775;38.2;227991552;73.2;4155394.19
1593319751958;27.375;44.1;230494208;73.2;5632283.18
1593319753670;30.725;45.1;204173312;72.9;961996.94
1593319755297;27.65;43.1;204292096;73.0;1732048.38
1593319757014;27.95;39.9;204300288;73.0;7822873.79
1593319758709;30.05;42.0;204431360;73.0;6386706.53
1593319760373;28.775;43.3;205365248;73.0;13466531.65
1593319762067;27.075;42.9;204304384;73.0;487186.5
1593319763764;28.225;43.2;205017088;73.1;4692080.61
1593319765455;28.95;42.6;205578240;73.0;18034272.93
1593319767133;25.675;39.6;205578240;73.1;8449159.15
1593319768793;29.95;43.9;193806336;72.9;261886.64
1593319770493;26.375;41.2;193818624;72.9;6784324.26
1593319772215;31.575;44.6;194011136;72.9;2603143.51
1593319773834;27.4;41.5;194789376;72.9;4782294.65
1593319775551;28.45;40.0;194797568;72.9;241661.15
1593319777208;30.375;44.6;193048576;73.0;3246279.2
1593319778879;29.475;45.6;186888192;72.8;5174358.39
1593319780648;31.8;47.2;186929152;72.8;6792294.01
1593319782331;27.8;43.3;187322368;72.8;12444007.06
1593319784032;28.675;43.9;187957248;72.8;6384579.17
1593319785705;30.375;43.2;186585088;72.9;465953.51
1593319787439;26.575;38.4;188354560;72.9;6618963.2
1593319789082;29.525;43.3;185524224;72.8;253874.09
1593319790815;27.025;41.1;186548224;72.8;525238.05
1593319792494;27.325;43.9;186626048;72.8;708116.32
1593319794244;27.225;41.5;184791040;72.8;11595165.88
1593319795897;27.375;38.9;186388480;72.8;290855.03
1593319797678;29.6;45.7;186556416;72.8;866701.34
1593319799380;28.45;40.9;187756544;72.8;16422839.39
1593319801057;26.4;42.8;189935616;72.8;494683.91
1593319802771;31.375;45.7;192712704;72.9;229207.99
1593319804512;29.5;43.1;188051456;72.9;12382803.97
1593319806190;24.525;40.9;189530112;72.8;5009614.03
1593319807878;27.775;42.5;190201856;72.8;3870156.89
1593319809587;33.4;50.2;190349312;72.8;593490.49
1593319811307;30.45;45.8;190480384;72.9;3954574.66
1593319813096;26.325;42.8;190496768;72.8;7107779.95
1593319814826;30.4;42.2;184815616;72.7;3293024.03
1593319816515;27.075;38.9;185311232;72.8;15068153.02
1593319818186;26.875;44.1;186216448;72.8;5594161.9
1593319819838;29.475;45.1;186269696;72.8;8931472.92
1593319821491;24.3;41.8;184537088;72.7;11977474.08
1593319823202;25.45;39.1;186294272;72.8;245678.31
1593319824832;32.45;48.2;183689216;72.8;1736989.56
1593319826473;27.1;44.5;183713792;72.8;10207052.91
1593319828145;27.125;42.1;184602624;72.8;1012558.45
1593319829852;28.4;44.8;184639488;72.8;15874664.44
1593319831551;30.575;47.5;184664064;72.7;4868256.02
1593319833318;30.7;47.5;184664064;72.8;7801640.1
1593319835001;29.425;44.3;184000512;72.8;7493575.79
1593319836757;27.875;44.1;184033280;72.7;450891.87
1593319838380;28.6;44.0;184193024;72.8;14161511.47
1593319840049;26.9;42.6;185540608;72.8;2906955.03
1593319841781;29.05;44.2;185569280;72.8;5437799.92
1593319843439;28.75;41.3;186933248;72.7;1347158.0
1593319845124;32.65;45.1;184197120;72.8;321195.69
1593319846932;27.375;40.4;184197120;72.8;3756998.52
1593319848576;25.0;39.1;184270848;72.7;873012.8
1593319850277;26.15;41.7;184655872;72.9;475071.11
1593319852038;25.875;40.4;184696832;72.8;360561.69
1593319853754;29.35;41.8;185798656;72.8;9068833.81
1593319855471;31.575;44.6;182525952;72.8;4343932.22
1593319857153;28.95;45.8;182587392;72.8;3789453.55
1593319858837;29.15;42.6;182411264;72.8;272978.49
1593319860561;30.0;42.7;183455744;72.8;13540524.45
1593319862254;28.7;45.8;183967744;72.8;575594.55
1593319863885;26.175;41.4;184508416;72.8;543507.56
1593319865596;32.575;44.7;184070144;72.8;515988.93
1593319867198;29.625;44.2;184475648;72.8;4241223.42
1593319868927;27.7;41.5;184561664;72.8;3564264.02
1593319870748;28.025;41.7;184643584;72.7;417610.8
1593319872442;27.3;43.0;184709120;72.7;1130251.3
1593319874079;27.15;43.2;185397248;72.8;4231107.29
1593319875693;27.4;41.2;183078912;72.7;8786924.99
1593319877369;28.725;45.7;182648832;72.7;11181654.1
1593319879041;25.475;40.6;182972416;72.8;270281.21
1593319880747;28.225;37.1;183177216;72.8;3950152.98
1593319882454;27.3;44.0;184672256;72.7;10234248.19
1593319884082;26.925;42.6;184823808;72.7;728872.94
1593319885685;28.625;42.3;184905728;72.7;808184.76
1593319887357;33.65;47.9;183959552;72.8;241781.34
1593319889008;29.475;44.8;184066048;72.8;20556075.33
1593319890723;27.525;41.4;183123968;72.7;4639833.05
1593319892466;26.35;41.3;183578624;72.7;488425.34
1593319894132;28.975;41.4;183586816;72.7;19698036.66
1593319895801;28.55;44.4;184606720;72.7;655593.0
1593319897530;29.725;43.4;184225792;72.7;435673.88
1593319899165;29.275;46.7;184336384;72.8;12080976.13
1593319900857;29.625;43.1;184360960;72.7;499863.36
1593319902716;25.0;37.6;184397824;72.8;712075.22
1593319904406;28.475;43.2;183328768;72.7;12160426.35
1593319906013;29.85;44.0;183881728;72.7;11591314.08
1593319907691;28.5;41.6;185065472;72.8;245860.34
1593319909399;33.425;47.2;185516032;72.8;785195.34
1593319911050;27.125;38.8;183853056;72.8;11825882.48
1593319912726;27.075;39.5;184496128;72.8;525231.64
1593319914447;27.5;41.1;185315328;72.8;221133.69
1593319916115;28.025;41.1;185430016;72.8;0.0
1593319917686;6.0;18.9;185430016;72.8;0.0
